"SomaSeqid","TargetFullName","Target","UniProt","EntrezGeneSymbol","n_dis","beta_dis","se_dis","p_dis","padj_dis","n_rep","beta_rep","se_rep","p_rep","padj_rep","n_meta","beta_meta","se_meta","p_meta","padj_meta"
"X20581.42","Glucagon-like peptide 1 receptor","GLP1R","P43220","GLP1R",307,-0.0546801620227843,0.0143700194958362,0.000172199966061026,0.000777974846668564,297,0.0126538462899711,0.012791083993853,0.323352495414229,0.658182244570089,604,-0.0171,0.0096,0.0741310241300918,0.126122442556774
"X17336.54","Cyclic AMP-responsive element-binding protein 3-like protein 2","CR3L2","Q70SY1","CREB3L2",329,0.0483541381782362,0.0127269496073288,0.000173811985444662,0.000784433734939655,297,0.010099840924593,0.0362723718493641,0.780868947790082,0.931913536568123,626,0.0442,0.012,0.000234422881531992,0.00094939059648691
"X17682.1","Membrane cofactor protein","CD46","P15529","CD46",317,0.0657563223703763,0.0173031442010188,0.00017440417290158,0.000786281286844545,297,0.0348971841387737,0.0225246660392783,0.122399452945275,0.406203740059898,614,0.0543,0.0137,7.58577575029184e-05,0.000366177570168408
"X13073.14","Acidic leucine-rich nuclear phosphoprotein 32 family member A","AN32A","P39687","ANP32A",331,-0.0467526006500407,0.0123219569663714,0.000177069951159551,0.000797463727682962,297,-0.00501473721955575,0.018135423261829,0.782347958255315,0.932093148206601,628,-0.0336,0.0102,0.000977237220955811,0.00319141783396427
"X12925.105","Axin-2","AXIN2","Q9Y2T1","AXIN2",320,-0.0386464187829061,0.0101902907887552,0.000179389606082356,0.000807065581339135,297,-0.0612050521809428,0.0381985321233389,0.110176812796217,0.383700786912169,617,-0.0401,0.0098,4.57088189614875e-05,0.000234598604240284
"X14006.36","Glycine N-methyltransferase","GNMT","Q14749","GNMT",320,0.0466011317227129,0.0122955251636672,0.000181043622613831,0.000813655821172505,297,0.0214817679450609,0.0371892838099841,0.563958398724399,0.835544818949515,617,0.0441,0.0117,0.000158489319246111,0.000687159840803957
"X6103.70","Fc receptor-like protein 5","FCRL5","Q96RD9","FCRL5",325,0.0522136236314685,0.0137916602470246,0.000183472620611256,0.000823711629696255,297,0.0097546857265139,0.0248821698092369,0.695319182429933,0.901974620603814,622,0.0422,0.0121,0.000467735141287198,0.00171210965334148
"X19287.59","Density-regulated protein","DENR","O43583","DENR",332,-0.066745775670657,0.0176376770427847,0.00018390857536119,0.000824004222728467,297,0.0130385015367788,0.0433080804907819,0.76358073721356,0.926951892834548,629,-0.0554,0.0163,0.000691830970918936,0.00238809390523463
"X22990.20","Protein lin-7 homolog B","LIN7B","Q9HAP6","LIN7B",328,-0.0425809897177617,0.0112509131094163,0.000184025615245854,0.000824004222728467,297,0.028070997991817,0.0257368884996069,0.276311063970074,0.603255779764106,625,-0.0312,0.0103,0.00245470891568503,0.00699648975902009
"X13089.6","Hypoxia-inducible factor 1-alpha","HIF-1a","Q16665","HIF1A",330,-0.037762919430119,0.00997902564396335,0.000184137135574248,0.000824004222728467,297,-0.00179655795860711,0.0276158985932373,0.94817471363801,0.983385445709448,627,-0.0336,0.0094,0.000338844156139202,0.00130471684472221
"X19175.18","MARCKS-related protein","MARCKSL1","P49006","MARCKSL1",323,0.05911185339578,0.0156173988395641,0.000184304129798834,0.000824004222728467,297,0.0442237158920049,0.0245750921428392,0.0729700478016129,0.305646226042848,620,0.0548,0.0132,3.16227766016838e-05,0.000172600967212997
"X12669.30","E3 ubiquitin-protein ligase HECW1","HECW1","Q76N89","HECW1",332,0.0256699245271583,0.00678712533512926,0.000185416411163772,0.000828116287035705,297,-0.00605422345744123,0.0102625515972005,0.555692988705299,0.827861290066329,629,0.016,0.0057,0.00467735141287198,0.0120897166026216
"X12482.5","Nucleosome-remodeling factor subunit BPTF","BPTF","Q12830","BPTF",330,0.0273695899687197,0.00724481070093256,0.000188729932055786,0.0008420409105518,297,-0.00734428674107515,0.0227160649490787,0.746694164527222,0.920111983279578,627,0.0242,0.0069,0.000467735141287198,0.00171210965334148
"X19317.114","Prostatic acid phosphatase","Prostatic acid phosphatase","P15309","ACP3",330,0.0390635332261609,0.0103437801794649,0.000189671670378305,0.000845365652121337,297,0.0045550407003184,0.0118864029900573,0.701840600595881,0.902966324607503,627,0.0242,0.0078,0.00194984459975805,0.0057756760492833
"X5223.59","Glucokinase regulatory protein","GCKR","Q14397","GCKR",332,0.0455359863547057,0.0120598983037944,0.000189983448449873,0.000845878687145863,297,0.0126812292975019,0.0232704937197597,0.586206075242331,0.848913242295376,629,0.0386,0.0107,0.000316227766016838,0.00123645056512584
"X2974.61","Contactin-1","contactin-1","Q12860","CNTN1",323,-0.0779196078106334,0.0206470720382695,0.00019234073558534,0.00085548862849281,297,-0.016099646173742,0.0254072336550919,0.526797933360728,0.810042503297799,620,-0.0533,0.016,0.000870963589956081,0.00290613995376346
"X13436.54","Myc-associated zinc finger protein","MAZ","P56270","MAZ",332,0.0585073948821369,0.0155114901189277,0.000192881796394665,0.000856841658518294,297,0.0195091494483781,0.0180737325091276,0.281294364784309,0.609671874907254,629,0.042,0.0118,0.000363078054770101,0.00138194576421788
"X12488.9","Malignant T-cell-amplified sequence 1","MCTS1","Q9ULC4","MCTS1",332,-0.121880239806401,0.0323147786974395,0.000193043377610841,0.000856841658518294,297,-0.0285417397222756,0.0267174194999552,0.286278688810951,0.615334652961469,629,-0.0664,0.0206,0.00125892541179417,0.00395806885681777
"X8347.222","Beta-defensin 129","DB129","Q9H1M3","DEFB129",332,0.0514894334879365,0.0136539565387266,0.00019351037494639,0.000858028992416931,297,0.0111333594537001,0.00937563964000996,0.236007777683262,0.564400532743793,629,0.0241,0.0077,0.00186208713666287,0.00554628585511565
"X22972.26","Gro-beta","Gro-b","P19875","CXCL2",331,-0.11715646836715,0.0310816388613943,0.000194888487494354,0.000863249623803519,297,-0.00944671869121857,0.0480014570391408,0.844120907182404,0.95272209631399,628,-0.0853,0.0261,0.00107151930523761,0.00344182563990063
"X2708.54","Tumor necrosis factor ligand superfamily member 18","TNFSF18","Q9UNG2","TNFSF18",332,0.0444460962397929,0.0117951926871634,0.000195654645905566,0.00086520103422837,297,0.0695980746253655,0.0186169588552967,0.000222928242222187,0.0172120461248281,629,0.0517,0.01,2.18776162394955e-07,2.50921673189521e-06
"X18383.9","Peptidyl-prolyl cis-trans isomerase FKBP3","FKBP3","Q00688","FKBP3",332,-0.0733639168674699,0.0194699892732131,0.000195731366264637,0.00086520103422837,297,0.0223847357549822,0.054808174720878,0.683265976404243,0.898910684883568,629,-0.0626,0.0183,0.000645654229034656,0.00225037183069534
"X9802.27","Patatin-like phospholipase domain-containing protein 2","PLPL2","Q96AD5","PNPLA2",332,0.0472686812987511,0.0125544238746079,0.000197956865604905,0.000874140122142399,297,0.05441314012262,0.0204173600774172,0.00812759637099393,0.0860243207410468,629,0.0492,0.0107,4.16869383470335e-06,3.07012879846903e-05
"X11201.19","tRNA pseudouridine synthase A, mitochondrial","TRUA","Q9Y606","PUS1",331,-0.0482594891410926,0.0128216817513903,0.000198977146429556,0.000877744314660021,297,-0.0392842382258873,0.0181544117994174,0.031285933518105,0.186768232622642,628,-0.0453,0.0105,1.54881661891248e-05,9.40884220048388e-05
"X11336.9","Fanconi anemia group F protein","FANCF","Q9NPI8","FANCF",332,0.0369914549202485,0.009829026316368,0.000199181897774918,0.00087774727697738,297,0.00995814011640051,0.0205371455810135,0.628123192452693,0.870239810135301,629,0.032,0.0089,0.000316227766016838,0.00123645056512584
"X6079.59","2-phosphoxylose phosphatase 1","ACPL2","Q8TE99","PXYLP1",326,-0.0274917114793453,0.00730437450203118,0.000199636065459525,0.000878848226756824,297,-0.00594583669385498,0.0184801632576871,0.747879473883703,0.920111983279578,623,-0.0246,0.0068,0.000295120922666639,0.00116237645456888
"X7249.307","Bcl-2-like protein 10","B2L10","Q9HD36","BCL2L10",332,0.0367740257356687,0.00977509744082455,0.000200314204108172,0.000880441484131961,297,0.0323593929604028,0.01429108981335,0.0242911465872416,0.162731002494207,629,0.0354,0.0081,1.17489755493953e-05,7.48627316117766e-05
"X12945.33","Ras-related protein Rab-18","RAB18","Q9NP72","RAB18",332,-0.0680318620975481,0.0180844914423468,0.000200407396643848,0.000880441484131961,297,-0.0137726847559603,0.0265287976750723,0.604043933261324,0.855932507175796,629,-0.0508,0.0149,0.000676082975391982,0.00233560873667543
"X18840.205","SH2 domain-containing protein 1B","SH21B","O14796","SH2D1B",330,-0.0295322140119997,0.00786041087537224,0.000204342357227469,0.00089681273309729,297,0.000828654824669688,0.0214609751133074,0.969226074749397,0.990415361576921,627,-0.0259,0.0074,0.000436515832240166,0.00161570963379084
"X14037.18","Ran-binding protein 3","RANB3","Q9H6Z4","RANBP3",332,0.0815206810642395,0.0217193178513214,0.000207045355794959,0.000907749312206033,297,0.0580189061661141,0.0267569032126962,0.0309405587962236,0.18638003274868,629,0.0722,0.0169,1.86208713666287e-05,0.000109710092805301
"X17673.34","Carbonic anhydrase 5B, mitochondrial","Carbonic Anhydrase VB","Q9Y2D0","CA5B",330,-0.040242113295759,0.0107412078117533,0.000212758544654185,0.000931847760242006,297,0.00697640552678339,0.0294764947139776,0.813073968875047,0.945096974214208,627,-0.0347,0.0101,0.000588843655355589,0.00208789493955844
"X12671.35","Sulfotransferase family cytosolic 1B member 1","ST1B1","O43704","SULT1B1",319,-0.0564784875510153,0.015092929910791,0.000217697053909708,0.000952507659069841,297,0.0130906634484843,0.0293248858710239,0.655639485572832,0.887732980301326,616,-0.0419,0.0134,0.00177827941003892,0.00533359814684617
"X4246.40","Neural cell adhesion molecule L1","NCAM-L1","P32004","L1CAM",327,-0.121075240527662,0.0323797077804929,0.000219093400714435,0.000957643004545513,297,-0.0472428097482568,0.0341095221933304,0.167103268586648,0.477991485144221,624,-0.0861,0.0235,0.000245470891568503,0.000987624232587588
"X5719.66","Protein FAM189A2","CI061","Q15884","FAM189A2",332,0.0383513421713903,0.0102668190360225,0.000221683331774795,0.000967979705546592,297,0.017886474005321,0.0111306466099569,0.109148211429799,0.382209184180856,629,0.0289,0.0075,0.000125892541179417,0.000562267725454487
"X8265.225","Lamina-associated polypeptide 2, isoforms beta/gamma","LAP2B","P42167","TMPO",332,0.0996961661134797,0.0266961882955474,0.000222522927141854,0.000970660354601535,297,0.0967248592747258,0.0381856086206277,0.011833830330654,0.108675636048584,629,0.0987,0.0219,6.45654229034655e-06,4.47175336405483e-05
"X9392.43","Alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase A","MGT4A","Q9UM21","MGAT4A",322,-0.0360243319113219,0.00964551741931307,0.000223393310090497,0.000973469733231234,297,-0.0189290433332216,0.0259990135233162,0.467157544184129,0.771303108459094,619,-0.034,0.009,0.000173780082874938,0.000740027857866442
"X7121.2","Synaptotagmin-7","SYT7","O43581","SYT7",329,0.0344490372329215,0.00922993819429004,0.000224702411852523,0.000978183272649495,297,0.0183186949922736,0.0109857889491789,0.0964927245270385,0.361178358945109,626,0.0278,0.0071,8.51138038202376e-05,0.000403610220761678
"X7240.2","Membrane-bound transcription factor site-1 protease","MBTP1","Q14703","MBTPS1",332,0.039059517865968,0.0104684427886299,0.000225338275985125,0.000979959479284148,297,0.0189644570549202,0.0218441813809894,0.386016820606449,0.711946117250573,629,0.0353,0.0094,0.000181970085860998,0.000770328089850545
"X15336.7","Selenoprotein M","SELM","Q8WWX9","SELENOM",326,0.0821344833641304,0.0220105560400579,0.000225671526493751,0.000980417409545074,297,0.0614484026858569,0.0351765603106461,0.0817172501477505,0.328472797089229,623,0.0763,0.0187,4.26579518801593e-05,0.000221852298714105
"X11193.27","Hepatocyte nuclear factor 1-alpha","HNF1A","P20823","HNF1A",321,-0.0377892460021036,0.0101267466737157,0.000226248183560486,0.000981930814827094,297,-0.030591276403789,0.0413038184261544,0.459508691542525,0.766171770896013,618,-0.0374,0.0098,0.000144543977074593,0.000633724409172093
"X14110.200","SPARC","ON","P09486","SPARC",332,-0.0404126637417789,0.0108350157723946,0.000226496035977655,0.000982015575342635,297,-0.0864342530640714,0.0511652849464659,0.0922302630638896,0.351046337555566,629,-0.0424,0.0106,6.30957344480193e-05,0.000315185544553927
"X3053.49","Fms-related tyrosine kinase 3 ligand","Flt3 ligand","P49771","FLT3LG",332,0.0380939261748216,0.0102144210376735,0.000226836149953028,0.0009824997794038,297,0.00992267222686161,0.0252745710640181,0.694905987097024,0.901974620603814,629,0.0341,0.0095,0.000309029543251359,0.00121050643490355
"X2917.3","Tumor necrosis factor ligand superfamily member 11","sRANKL","O14788","TNFSF11",326,-0.0544491945135593,0.0146133526626236,0.000230529001783748,0.00099749017773833,297,0.0165790210106064,0.0143996843536596,0.250534962170705,0.580151103800776,623,-0.0184,0.0103,0.072443596007499,0.124085984240643
"X7878.2","Protein transport protein Sec61 subunit beta","SC61B","P60468","SEC61B",331,0.037343179103453,0.0100274866493047,0.000231607192234548,0.00100114827517667,297,0.0250365735082135,0.017524770616234,0.154180436865963,0.459549590409222,628,0.0343,0.0087,8.12830516164099e-05,0.000389741811596632
"X8702.42","Osteoclast-associated immunoglobulin-like receptor","OSCAR","Q8IYS5","OSCAR",332,0.0332664347603342,0.00893848199409871,0.00023358449018466,0.00100832842410631,297,-0.025666570729852,0.00888560864601253,0.00416078067543205,0.0616773138535803,629,0.0036,0.0063,0.562341325190349,0.646865482654103
"X19170.25","DNA polymerase epsilon subunit 3","DPOE3","Q9NRF9","POLE3",332,0.0335401924324947,0.00901245571874284,0.000233737139928852,0.00100832842410631,297,0.0533585630158302,0.0168599447625517,0.00171626473151805,0.0390563735992547,629,0.0379,0.0079,1.81970085860998e-06,1.53762935027142e-05
"X6966.144","Syntaxin-1B","STX1B","P61266","STX1B",331,0.0256262528977534,0.00688673306049889,0.000234239776427963,0.00100894040716959,297,0.0148806797578118,0.010568460298102,0.160190405473623,0.467738583803159,628,0.0224,0.0058,0.000102329299228075,0.000470211876046957
"X15460.9","Dipeptidyl peptidase 4","CD26","P27487","DPP4",332,-0.0226532257481655,0.00608818614032251,0.000234348167115188,0.00100894040716959,297,0.0328275972129636,0.0224214561396041,0.144241854184241,0.445971492253754,629,-0.0188,0.0059,0.00134896288259165,0.00421342727525541
"X17514.48","Ras-related protein Rab-21","RAB21","Q9UL25","RAB21",332,-0.0718292643470903,0.0193127658613288,0.000235763065724993,0.00101401694568319,297,-0.00143379604076802,0.058059897882134,0.98031507456894,0.995089087426823,629,-0.0648,0.0183,0.000407380277804113,0.00152227851853648
"X13942.140","SPRY domain-containing SOCS box protein 1","SPSB1","Q96BD6","SPSB1",331,0.0378475173953444,0.0101790252103573,0.000236846992081096,0.0010176612516891,297,0.0412908804531029,0.0151105228252037,0.00666822821684987,0.0768341454774947,628,0.0389,0.0084,3.98107170553497e-06,2.967519827644e-05
"X18938.3","Very low-density lipoprotein receptor","VLDLR","P98155","VLDLR",332,-0.0391343394977626,0.0105264921222741,0.000237165516884434,0.00101801286239516,297,0.00980047543084489,0.0157052660583485,0.533100176920857,0.8125941157178,629,-0.024,0.0087,0.00616595001861482,0.0152412362241738
"X22977.18","Protein HEXIM1","HEXI1","O94992","HEXIM1",332,0.0478467974709051,0.0128920027257514,0.00024293819837672,0.00104175193541204,297,0.0460346703778016,0.0532808885088288,0.388299665767052,0.713127270448405,629,0.0477,0.0125,0.000138038426460289,0.000608302532997644
"X12842.43","Syntaxin-10","STX10","O60499","STX10",332,-0.0913258242463496,0.0246121985655925,0.00024364123335592,0.00104290732140466,297,-0.0521614855552148,0.0345957470207623,0.132705235842307,0.424890277138786,629,-0.0782,0.0201,9.77237220955811e-05,0.000452432431359628
"X5350.14","Glypican-6","GPC6","Q9Y625","GPC6",331,0.0367146794893294,0.00989435856977459,0.000243692596608158,0.00104290732140466,297,-0.00261649195569806,0.0154756592759134,0.865857913761834,0.962536802039196,628,0.0253,0.0083,0.00239883291901949,0.00686909479673956
"X9723.105","Multimerin-2","EMILIN-3","Q9H8L6","MMRN2",329,-0.0412523505613444,0.0111228059539712,0.000245661487810613,0.00105028832909885,297,0.00409950839872508,0.0303166428901608,0.892529022791186,0.970242711822161,626,-0.0359,0.0104,0.000588843655355589,0.00208789493955844
"X2741.22","Sialic acid-binding Ig-like lectin 6","Siglec-6","O43699","SIGLEC6",326,0.0537388366365706,0.0144937114126614,0.000247038576492182,0.00105512702829481,297,0.00628856991202382,0.0361822400699635,0.86214138822119,0.960861828307527,623,0.0472,0.0135,0.000457088189614875,0.00168028743891759
"X18340.2","Proteasome subunit beta type-4","Proteasome beta chain","P28070","PSMB4",330,0.0588390890846524,0.0158792185797377,0.000248709918708534,0.00106121166702917,297,-0.030869575144816,0.0547744916679831,0.57347691844604,0.840249493727603,627,0.0519,0.0153,0.000676082975391982,0.00233560873667543
"X19448.104","Uridine phosphorylase 1","UPP1","Q16831","UPP1",332,0.0752555678143456,0.0203539535798022,0.000256157613071946,0.00109190673322343,297,0.0745001793405955,0.0253740805912884,0.0035892162130037,0.0581811628246944,629,0.075,0.0159,2.34422881531992e-06,1.89878119297382e-05
"X6230.56","Cerberus","CER1","O95813","CER1",331,0.02917385280544,0.00789638211505241,0.000258966771936144,0.00110278820405679,297,0.0108793896909461,0.014679952191966,0.459227242289277,0.766171770896013,628,0.0251,0.007,0.000309029543251359,0.00121050643490355
"X9525.1","Inactive tyrosine-protein kinase 7","PTK7","Q13308","PTK7",315,0.0717364798526035,0.0194070009604575,0.00025932007141428,0.00110315218618218,297,0.0511342715507953,0.0269155788021563,0.058447586925078,0.269435231902208,612,0.0647,0.0157,3.98107170553497e-05,0.000209835654479239
