"SomaSeqid","TargetFullName","Target","UniProt","EntrezGeneSymbol","n_dis","beta_dis","se_dis","p_dis","padj_dis","n_rep","beta_rep","se_rep","p_rep","padj_rep","n_meta","beta_meta","se_meta","p_meta","padj_meta"
"X4553.65","Hepatoma-derived growth factor-related protein 2","HDGR2","Q7Z4V5","HDGFL2",332,0.0680773885667292,0.0115755878674161,1.02284209579335e-08,1.68553404368092e-07,297,0.116656179690056,0.0145944220312861,3.11168392122983e-14,1.48703917168994e-11,629,0.0868,0.0091,1.02329299228076e-21,8.62977090156772e-20
"X12671.35","Sulfotransferase family cytosolic 1B member 1","ST1B1","O43704","SULT1B1",319,-0.0769309441040786,0.0130783551461913,1.05371327652052e-08,1.7297789321812e-07,297,-0.0512198664465497,0.0204023617881301,0.0125988851345001,0.03824113803234,616,-0.0694,0.011,2.81838293126445e-10,2.84550821299728e-09
"X2704.74","Tumor necrosis factor receptor superfamily member 13B","TACI","O14836","TNFRSF13B",331,0.067010800845149,0.0114090983720867,1.06933947426933e-08,1.74875630373855e-07,297,0.0848296301210718,0.0213733864026597,9.10068870758915e-05,0.000616410427265212,628,0.071,0.0101,1.77827941003892e-12,2.7121913980771e-11
"X12437.18","Serine/threonine-protein kinase ULK3","ULK3","Q6PHR2","ULK3",332,0.0345351643752276,0.00588741077414151,1.11105662815897e-08,1.81009642337566e-07,297,0.0336450407581577,0.0150372637940875,0.0260142034983157,0.0674831660110108,629,0.0344,0.0055,3.46736850452531e-10,3.36639998599624e-09
"X11104.13","Chitinase-3-like protein 1","YKL-40","P36222","CHI3L1",332,0.324873077514577,0.0554217853366197,1.13615167355002e-08,1.84399560299571e-07,297,0.201901197588494,0.059230337369744,0.00074476533136488,0.00363825046084016,629,0.2675,0.0405,3.8904514499428e-11,4.63513343108144e-10
"X3889.64","Lamin-B1","Lamin-B1","P20700","LMNB1",332,0.0742803462834438,0.0126755446582118,1.14670318395723e-08,1.85412420834588e-07,297,0.0858713150248432,0.0135187946453984,8.16271613534191e-10,3.19162200891869e-08,629,0.0797,0.0092,6.76082975391979e-18,3.06087671280095e-16
"X13958.5","Probable RNA-binding protein 46","RBM46","Q8TBY0","RBM46",319,-0.0423282388071372,0.00722010027297167,1.17292739965425e-08,1.88942350034192e-07,297,-0.03231429019735,0.0145751404305814,0.0273901961798528,0.0702057412214225,616,-0.0404,0.0065,4.46683592150963e-10,4.28836189696717e-09
"X7740.33","Fetal and adult testis-expressed transcript protein","FATE1","Q969F0","FATE1",332,0.0715733030005434,0.0122281730393663,1.19107379353531e-08,1.91149566641618e-07,297,0.0786864632835163,0.0136627274996799,2.14670877336374e-08,4.63969569559671e-07,629,0.0747,0.0091,2.34422881531992e-16,8.13107107636368e-15
"X14097.86","Carbohydrate sulfotransferase 15","ST4S6","Q7LFX5","CHST15",321,0.101612420382823,0.0173529874790743,1.21097624865169e-08,1.93621146671038e-07,297,-0.0693424833872539,0.014743056501005,3.95806473812392e-06,4.24917053643933e-05,618,0.0023,0.0112,0.831763771102671,0.860162534145849
"X5082.51","X-linked interleukin-1 receptor accessory protein-like 2","IL-1 sR9","Q9NP60","IL1RAPL2",331,0.0675525556093202,0.0115519955309522,1.23011242393302e-08,1.9595235316059e-07,297,0.0532537375044299,0.0110897763133584,2.51657045911534e-06,2.84836040648818e-05,628,0.0601,0.008,5.75439937337157e-14,1.2073010587742e-12
"X3798.71","Carbonic anhydrase 9","Carbonic anhydrase 9","Q16790","CA9",332,0.0789571808715396,0.0135098702336427,1.24898122160281e-08,1.98223920077996e-07,297,0.071143077305207,0.013889967010572,5.51382446184666e-07,7.82671914534735e-06,629,0.0752,0.0097,8.51138038202376e-15,2.19206269599306e-13
"X11952.1","Immunoglobulin superfamily DCC subclass member 3","IGDC3","Q8IVU1","IGDCC3",332,0.0653213848632775,0.0111783066231177,1.2545667006501e-08,1.98378359540297e-07,297,0.0477203839220403,0.0113559398770165,3.51931219264212e-05,0.000277226405504648,629,0.0567,0.008,1.14815362149688e-12,1.82896619483633e-11
"X13053.6","Sodium- and chloride-dependent neutral and basic amino acid transporter B(0+)","S6A14","Q9UN76","SLC6A14",331,-0.0560492905189354,0.00959261772400532,1.26213247722967e-08,1.98843655112264e-07,297,-0.000230561507472088,0.0144945537689041,0.987319670667595,0.992627840940001,628,-0.039,0.008,1.0471285480509e-06,5.05465755910989e-06
"X6450.8","Gastrotropin","FABP6","P51161","FABP6",332,0.0904705103628559,0.0154896344129126,1.27427201505064e-08,1.99454687580864e-07,297,0.0455527220095449,0.00954230206083676,2.86769329111871e-06,3.20362307664976e-05,629,0.0579,0.0081,1.02329299228075e-12,1.65458013526298e-11
"X4284.18","RNA-binding protein 39","RBM39","Q14498","RBM39",332,0.11564394742601,0.0198001250568585,1.27528572622036e-08,1.99454687580864e-07,297,0.0979863046960056,0.0154878791627529,9.43209401047046e-10,3.59003861407376e-08,629,0.1047,0.0122,9.33254300796989e-18,4.13806881209056e-16
"X6991.24","Alpha-(1,3)-fucosyltransferase 9","FUT9","Q9Y231","FUT9",326,-0.0477560159804071,0.00818024945850786,1.31418278809326e-08,2.04793484477866e-07,297,-0.00317606104950962,0.013162438360129,0.809494624203183,0.877649704738566,623,-0.0353,0.0069,3.63078054770101e-07,1.8951440698619e-06
"X2966.65","Stem cell growth factor-beta","SCGF-beta","Q9Y240","CLEC11A",332,0.147874864146035,0.0253863573628039,1.38775000498874e-08,2.15476995359443e-07,297,0.0534861135419144,0.0239190099329914,0.0261009029168744,0.0675486024765292,629,0.0979,0.0174,1.90546071796325e-08,1.34130712732568e-07
"X13985.12","E3 ubiquitin-protein ligase SMURF2","SMUF2","Q9HAU4","SMURF2",329,0.0690367412328469,0.0118811227366242,1.51145193508638e-08,2.3337660023907e-07,297,-0.0106445507498077,0.0116786180697629,0.362809378595356,0.499501644474592,626,0.0285,0.0083,0.000616595001861482,0.0015692160372818
"X8094.20","CDGSH iron-sulfur domain-containing protein 2","CISD2","Q8N5K1","CISD2",330,0.0479680224636295,0.00825633444510975,1.51388215453849e-08,2.3337660023907e-07,297,0.0326250452228626,0.00840446027597585,0.000128297833197855,0.000819124362934509,627,0.0404,0.0059,6.60693448007596e-12,9.04981694229513e-11
"X5253.1","Calcium/calmodulin-dependent 3',5'-cyclic nucleotide phosphodiesterase 1A","PDE1A","P54750","PDE1A",331,0.0738674130071485,0.0127232014379463,1.54394287762691e-08,2.37160654166905e-07,297,0.110348246227452,0.0216742825949307,6.39971105390777e-07,8.82216578296709e-06,628,0.0832,0.011,3.31131121482591e-14,7.22941600759707e-13
"X7792.58","Coiled-coil domain-containing protein 90B, mitochondrial","CC90B","Q9GZT6","CCDC90B",331,0.085310404179664,0.0147085600976206,1.59195687145307e-08,2.43665711890379e-07,297,0.0913004772112794,0.0121792298469013,7.95196598549496e-13,8.85281456216767e-11,628,0.0889,0.0094,2.69153480392691e-21,1.99591227442925e-19
"X6507.16","Neural cell adhesion molecule 2","NCAM2","O15394","NCAM2",327,-0.118735461484114,0.0204684446392015,1.60119456458276e-08,2.4421056107342e-07,297,-0.0943977355839347,0.016219755073426,1.55248801120613e-08,3.49594289853276e-07,624,-0.1038,0.0127,3.23593656929628e-16,1.07889637089483e-14
"X17435.43","Electron transfer flavoprotein subunit alpha, mitochondrial","ETFA","P13804","ETFA",329,-0.0448009460015864,0.00772659032363119,1.61553030374701e-08,2.45526354643671e-07,297,-0.0482653109835795,0.0132086299545064,0.000306105444952528,0.00171650523955779,626,-0.0457,0.0067,7.41310241300916e-12,1.00579663969566e-10
"X5242.37","Dual specificity mitogen-activated protein kinase kinase 4","MP2K4","P45985","MAP2K4",332,-0.190178618868749,0.0328376490957439,1.66302214215539e-08,2.51854163148251e-07,297,-0.147710402545356,0.0321133728126951,6.32175500421109e-06,6.35277296100745e-05,629,-0.1685,0.023,2.18776162394955e-13,4.02118066008847e-12
"X18830.1","Intelectin-1","Omentin","Q8WWA0","ITLN1",324,-0.146699668692543,0.025330024915098,1.69744110242952e-08,2.56164708124539e-07,297,-0.0566233750171921,0.0231355190513143,0.0149775612584435,0.0440017014839928,621,-0.0976,0.0171,1.12201845430196e-08,8.16548455491158e-08
"X7894.155","Fibroblast growth factor 3","FGF-3","P11487","FGF3",331,0.0667858316784047,0.0115425815317815,1.71685572023258e-08,2.58188687158053e-07,297,0.0662323184948885,0.011415328102699,1.70832507151208e-08,3.80699799615205e-07,628,0.0665,0.0081,2.51188643150958e-16,8.57430439835136e-15
"X6425.87","Matrix metalloproteinase-19","MMP19","Q99542","MMP19",327,0.16857638375574,0.029132845087469,1.7305751499629e-08,2.58600006523091e-07,297,-0.0475242015885688,0.0274120365185504,0.0840307772850606,0.168022488657855,624,0.054,0.02,0.00691830970918936,0.0135252954814652
"X20161.41","Neural cell adhesion molecule 1","NCAM1","P13591","NCAM1",330,-0.0874339948786602,0.0151162700386589,1.73931503500863e-08,2.58600006523091e-07,297,-0.046238588612767,0.0143875499312301,0.00145716028515039,0.00640168170217756,627,-0.0658,0.0104,2.69153480392691e-10,2.73671186564767e-09
"X14294.61","Methyl-CpG-binding domain protein 1","MBD1","Q9UIS9","MBD1",332,-0.126404269369032,0.0218573858507395,1.73948729794813e-08,2.58600006523091e-07,297,-0.0241541344116536,0.0212264826943126,0.256088030082833,0.38596791163283,629,-0.0738,0.0152,1.25892541179417e-06,5.97642185002948e-06
"X7865.126","HRAS-like suppressor 3","HRSL3","P53816","PLAAT3",332,0.0710427605054482,0.0122860884870554,1.74665276816893e-08,2.58600006523091e-07,297,0.0731106923821839,0.0200798834888908,0.000321368257029399,0.00179005876653347,629,0.0716,0.0105,8.31763771102671e-12,1.11794249359768e-10
"X7780.34","Marginal zone B- and B1-cell-specific protein","PACAP","Q8WU39","MZB1",329,0.121965325831782,0.021088596337411,1.74965361307183e-08,2.58600006523091e-07,297,-0.0186332963457639,0.0313679037883179,0.55295737262866,0.676221114494133,626,0.0782,0.0175,7.94328234724282e-06,3.14876104843239e-05
"X13118.5","SPARC-related modular calcium-binding protein 1","SMOC1","Q9H4F8","SMOC1",332,0.271447616224792,0.0469672791646585,1.77384277701206e-08,2.60488704576536e-07,297,-0.00259255611996026,0.0196104945541132,0.894915497540017,0.935652520073146,629,0.0381,0.0181,0.0354813389233576,0.0576086216343378
"X5117.14","Roundabout homolog 3","ROBO3","Q96MS0","ROBO3",332,0.0691528000021801,0.0119653296159387,1.77454523229307e-08,2.60488704576536e-07,297,0.0498190218037645,0.010246405451325,1.90352709512069e-06,2.22474729242231e-05,629,0.058,0.0078,9.12010839355911e-14,1.83297131778961e-12
"X4493.92","Interleukin-11","IL-11","P20809","IL11",332,0.0594964385980338,0.0103030345542267,1.82077148604139e-08,2.66365243587211e-07,297,0.0661162898550073,0.0154765633651742,2.62662308259728e-05,0.000216005848532522,629,0.0615,0.0086,7.24435960074989e-13,1.21237317676363e-11
"X15574.37","Cyclin-A2","Cyclin A","P20248","CCNA2",332,0.0674507926684495,0.0116908110184668,1.87135103998422e-08,2.72836638066852e-07,297,0.0631107660639286,0.00908567417785214,2.4575315821205e-11,1.53186135285511e-09,629,0.0647,0.0072,1.77827941003892e-19,9.56047467822176e-18
"X17747.45","TNF receptor-associated factor 1","TRAF1","Q13077","TRAF1",332,-0.0694562188218897,0.0120766616435093,2.06432817634752e-08,2.99955252921307e-07,297,-0.052793035090633,0.0174547582912411,0.00271205715869361,0.0106984789411518,629,-0.0641,0.0099,1.12201845430197e-10,1.24376324019401e-09
"X2833.20","Kallikrein-4","Kallikrein 4","Q9Y5K2","KLK4",332,0.0755215237031137,0.0131336663318953,2.07600971226527e-08,3.00636962035452e-07,297,0.0505419194334095,0.0130038742355645,0.000125907179916817,0.000807044382745499,629,0.0629,0.0092,1e-11,1.31128048780488e-10
"X7241.12","T-cell surface glycoprotein CD3 zeta chain","CD3-zeta","P20963","CD247",323,-0.0812538194846406,0.0141253956938429,2.10025384858393e-08,3.03127241703338e-07,297,-0.00618615347108062,0.00927116091197422,0.505143187734919,0.636385720693581,620,-0.0288,0.0078,0.000204173794466953,0.000586215947932153
"X9793.145","Immunoglobulin superfamily DCC subclass member 4","IGDC4","Q8TDY8","IGDCC4",330,-0.117898297223635,0.0205160533447017,2.12683892928181e-08,3.0593759982746e-07,297,-0.0757511825968022,0.0212817791597327,0.000433879372673704,0.00230954849241287,627,-0.0976,0.0148,3.8904514499428e-11,4.63513343108144e-10
"X6390.18","Neuropeptide S","NPS","P0C0P6","NPS",327,-0.0808628781356371,0.0140763851753711,2.16669247059891e-08,3.1063147720153e-07,297,-0.0479249053570678,0.0156124837135715,0.00234526726757692,0.0094859719813813,624,-0.0661,0.0105,2.57039578276886e-10,2.62595540657693e-09
"X4551.72","Adhesion G-protein coupled receptor G5","GP114","Q8IZF4","ADGRG5",329,0.0621022693521047,0.0108172927233442,2.19725921474124e-08,3.13458236615236e-07,297,0.113410032114131,0.0176933273229886,5.863024628053e-10,2.42469893512077e-08,626,0.0761,0.0092,1.69824365246175e-16,6.08678829103164e-15
"X3892.21","Mediator of RNA polymerase II transcription subunit 1","MED-1","Q15648","MED1",332,0.0931010091932322,0.016221628378572,2.20098552564058e-08,3.13458236615236e-07,297,0.120835355482885,0.016348877439039,1.554372019992e-12,1.45333783869252e-10,629,0.1069,0.0115,1.69824365246175e-20,1.10668878018757e-18
"X3208.2","Matrilin-3","MATN3","O15232","MATN3",332,0.103893358812785,0.0181073836101254,2.22098158540076e-08,3.15262105571243e-07,297,-0.0360658218585955,0.023808230033148,0.130896605012195,0.235369099052702,629,0.0526,0.0144,0.000263026799189538,0.000736509286011851
"X6342.10","Nephronectin","Nephronectin","Q6UXI9","NPNT",328,-0.116277011793544,0.0202665552357482,2.24599478852561e-08,3.17763933731863e-07,297,-0.0463510162633417,0.0133280715653493,0.000582984792568867,0.00296385058255165,625,-0.0675,0.0111,1.38038426460289e-09,1.19698240364053e-08
"X18866.8","Calcineurin subunit B type 2","CANB2","Q96LZ3","PPP3R2",327,-0.0565928019543699,0.00987359200786119,2.32066019121615e-08,3.27251130571169e-07,297,-0.0144050300025004,0.0110371923218795,0.192877795894986,0.313044301941258,624,-0.0378,0.0074,2.69153480392691e-07,1.44884745828406e-06
"X3633.70","Nidogen-2","NID2","Q14112","NID2",332,0.0813170998599728,0.0142277574839203,2.5013201936157e-08,3.51574449435984e-07,297,-0.0497610150265569,0.016853147288374,0.00340764687384565,0.0129472519473588,629,0.0268,0.0109,0.0138038426460288,0.02496649588754
"X5852.6","Protein S100-A12","S100A12","P80511","S100A12",331,0.152471085146652,0.0266804467477981,2.51638792746808e-08,3.52540210945935e-07,297,0.166089897271521,0.0337482889539958,1.44073290039786e-06,1.75540855654708e-05,628,0.1577,0.0209,4.89778819368446e-14,1.04284094163549e-12
"X8749.194","Antigen-presenting glycoprotein CD1d","CD1D","P15813","CD1D",331,0.0685321824251979,0.0119976211914299,2.55105406628426e-08,3.5553558967237e-07,297,0.0664511505722979,0.0123684809680078,1.59161709706922e-07,2.73821805379789e-06,628,0.0675,0.0086,4.46683592150963e-15,1.20074133115081e-13
"X7204.1","Carcinoembryonic antigen-related cell adhesion molecule 21","CEA21","Q3KPI0","CEACAM21",331,0.0491199498658126,0.00859956797502456,2.55430126037578e-08,3.5553558967237e-07,297,-0.00206820639103618,0.0161453564756289,0.898158991994926,0.938015489924652,628,0.0378,0.0076,6.30957344480193e-07,3.15185544553927e-06
"X10731.10","Heparan sulfate glucosamine 3-O-sulfotransferase 5","HS3S5","Q8IZT8","HS3ST5",328,-0.0510111350174517,0.00893053494754834,2.57199138381823e-08,3.56603424875351e-07,297,0.00407708494294453,0.0214529178220704,0.849403990149362,0.906505514367091,625,-0.0429,0.0082,1.99526231496888e-07,1.11017117938954e-06
"X4491.4","Interleukin-5 receptor subunit alpha","IL-5 Ra","Q01344","IL5RA",323,0.0937422624542649,0.016406101287601,2.57855533913588e-08,3.56603424875351e-07,297,-0.0548327053218016,0.0297288154189182,0.0661368377873288,0.140194450134697,620,0.0591,0.0144,3.8904514499428e-05,0.000134077176972788
"X10832.24","Beta-1,4-galactosyltransferase 6","B4GT6","Q9UBX8","B4GALT6",318,-0.06369123544247,0.0111521848578503,2.65076802347764e-08,3.65415168877478e-07,297,-0.115349914636893,0.028036445262982,5.06081139334151e-05,0.000376126473503671,615,-0.0707,0.0104,8.7096358995608e-12,1.16335850944133e-10
"X12661.44","Gamma-aminobutyric acid receptor-associated protein-like 1","GBRL1","Q9H0R8","GABARAPL1",332,0.0900814325469571,0.0157964573111221,2.67728208815678e-08,3.67376236667896e-07,297,0.0777997911467092,0.020124069210222,0.000136493797147931,0.000863895421127803,629,0.0854,0.0124,6.30957344480194e-12,8.69790877759396e-11
"X11690.47","Anaphase-promoting complex subunit 7","APC7","Q9UJX3","ANAPC7",332,0.0648841040486754,0.0113785862376469,2.68207715214414e-08,3.67376236667896e-07,297,0.047648783245159,0.00993849358593743,2.60767952112574e-06,2.94373480849391e-05,629,0.0551,0.0075,1.81970085860998e-13,3.43269008459716e-12
"X13665.35","Serine/threonine-protein phosphatase 2A regulatory subunit B'' subunit alpha","PP2A, subunit B","Q06190","PPP2R3A",318,-0.0599277070906158,0.0105033885120953,2.72989799542562e-08,3.7273940566113e-07,297,-0.0377079242511588,0.0109121898839589,0.000630905949613481,0.00315430680543194,615,-0.0492,0.0076,7.58577575029185e-11,8.63132843968393e-10
"X8941.4","Neuroligin-3","NLGN3","Q9NZ94","NLGN3",329,0.0704642424649389,0.0124002834936464,3.00192303348589e-08,4.08584524272874e-07,297,-0.0425914745843933,0.0153044864945032,0.0057392677072075,0.0199131612896912,626,0.0257,0.0096,0.00776247116628692,0.0150118653265288
"X4143.74","Lymphotactin","Lymphotactin","P47992","XCL1",332,0.0728731372341669,0.0128380957686561,3.07948022038118e-08,4.17818436210077e-07,297,0.0826894551950521,0.0109288678217084,5.08553937180153e-13,7.05577575423174e-11,629,0.0786,0.0083,3.71535229097173e-21,2.6632883672449e-19
"X14103.12","Tryptase gamma","TPSG1","Q9NRR2","TPSG1",332,0.0538322747384568,0.00949625726791999,3.205040799028e-08,4.33486807440863e-07,297,0.0148813236350003,0.0186260619854757,0.424970029739048,0.563265361450738,629,0.0458,0.0085,6.16595001861482e-08,3.88283324012626e-07
"X7092.7","Protein disulfide-isomerase-like protein of the testis","PDILT","Q8N807","PDILT",330,0.0580993929133318,0.0102597040942493,3.32274373246306e-08,4.47997517032088e-07,297,0.03803792939438,0.0117163868753314,0.00130458982644921,0.00585092892967471,627,0.0494,0.0077,1.54881661891248e-10,1.65707967112999e-09
"X5384.67","Transcription factor IIIB 90 kDa subunit","BRF-1","Q92994","BRF1",332,0.0434526927429507,0.0076785035514981,3.37561780507025e-08,4.53704130612723e-07,297,0.0262382819390033,0.0119704818460489,0.0291777962928432,0.0740812879902707,629,0.0384,0.0065,2.75422870333816e-09,2.24780600627276e-08
"X3423.59","Chymase","Chymase","P23946","CMA1",332,0.0954835081257552,0.0168773881057184,3.40297459064757e-08,4.55956190478978e-07,297,0.106532659865391,0.014904781475038,7.14390674149341e-12,5.20778693138359e-10,629,0.1017,0.0112,8.91250938133744e-20,5.04377669067531e-18
"X13529.39","Nucleosome assembly protein 1-like 2","NP1L2","Q9ULW6","NAP1L2",329,0.0775222872186353,0.0137098513528142,3.48160318220388e-08,4.65042710765804e-07,297,0.0348276108294229,0.01190373250322,0.00370665577716669,0.0139215472759713,626,0.0532,0.009,3.31131121482591e-09,2.66204664204976e-08
